-0.36, -0, -0, -0, -0, 0.2, 1.02735
-0.32, -0, -0, -0, -0, -0.2, 1.0889
-0.32, -0, -0, -0, -0, -0.19, 1.09141
-0.32, -0, -0, -0, -0, -0.18, 1.08529
-0.32, -0, -0, -0, -0, -0.17, 1.07207
-0.32, -0, -0, -0, -0, -0.16, 1.04717
-0.32, -0, -0, -0, -0, -0.15, 1.03424
-0.32, -0, -0, -0, -0, -0.14, 1.025
-0.32, -0, -0, -0, -0, -0.13, 1.0095
-0.32, -0, -0, -0, -0, -0.12, 0.981567
-0.32, -0, -0, -0, -0, -0.11, 0.97456
-0.32, -0, -0, -0, -0, -0.1, 0.967334
-0.32, -0, -0, -0, -0, -0.09, 0.963036
-0.32, -0, -0, -0, -0, -0.08, 0.959612
-0.32, -0, -0, -0, -0, -0.07, 0.969585
-0.32, -0, -0, -0, -0, -0.06, 0.950102
-0.32, -0, -0, -0, -0, -0.05, 0.932803
-0.32, -0, -0, -0, -0, -0.04, 0.919426
-0.32, -0, -0, -0, -0, -0.03, 0.92247
-0.32, -0, -0, -0, -0, -0.02, 0.906614
-0.32, -0, -0, -0, -0, -0.01, 0.859285
-0.32, -0, -0, -0, -0, 3.1225e-17, 0.789574
-0.32, -0, -0, -0, -0, 0.01, 0.830064
-0.32, -0, -0, -0, -0, 0.02, 0.893254
-0.32, -0, -0, -0, -0, 0.03, 0.864324
-0.32, -0, -0, -0, -0, 0.04, 0.833235
-0.32, -0, -0, -0, -0, 0.05, 0.794005
-0.32, -0, -0, -0, -0, 0.06, 0.806827
-0.32, -0, -0, -0, -0, 0.07, 0.832207
-0.32, -0, -0, -0, -0, 0.08, 0.855848
-0.32, -0, -0, -0, -0, 0.09, 0.86184
-0.32, -0, -0, -0, -0, 0.1, 0.851567
-0.32, -0, -0, -0, -0, 0.11, 0.838362
-0.32, -0, -0, -0, -0, 0.12, 0.845624
-0.32, -0, -0, -0, -0, 0.13, 0.859104
-0.32, -0, -0, -0, -0, 0.14, 0.881144
-0.32, -0, -0, -0, -0, 0.15, 0.909944
-0.32, -0, -0, -0, -0, 0.16, 0.92875
-0.32, -0, -0, -0, -0, 0.17, 0.954728
-0.32, -0, -0, -0, -0, 0.18, 0.980423
-0.32, -0, -0, -0, -0, 0.19, 1.00667
-0.32, -0, -0, -0, -0, 0.2, 1.03206
-0.28, -0, -0, -0, -0, -0.2, 1.09676
-0.28, -0, -0, -0, -0, -0.19, 1.0843
-0.28, -0, -0, -0, -0, -0.18, 1.07675
-0.28, -0, -0, -0, -0, -0.17, 1.0711
-0.28, -0, -0, -0, -0, -0.16, 1.04121
-0.28, -0, -0, -0, -0, -0.15, 1.02277
-0.28, -0, -0, -0, -0, -0.14, 1.012
-0.28, -0, -0, -0, -0, -0.13, 0.993911
-0.28, -0, -0, -0, -0, -0.12, 0.964839
-0.28, -0, -0, -0, -0, -0.11, 0.941578
-0.28, -0, -0, -0, -0, -0.1, 0.92579
-0.28, -0, -0, -0, -0, -0.09, 0.915584
-0.28, -0, -0, -0, -0, -0.08, 0.912072
-0.28, -0, -0, -0, -0, -0.07, 0.907178
-0.28, -0, -0, -0, -0, -0.06, 0.897913
-0.28, -0, -0, -0, -0, -0.05, 0.887655
-0.28, -0, -0, -0, -0, -0.04, 0.870451
-0.28, -0, -0, -0, -0, -0.03, 0.872305
-0.28, -0, -0, -0, -0, -0.02, 0.879701
-0.28, -0, -0, -0, -0, -0.01, 0.91259
-0.28, -0, -0, -0, -0, 3.1225e-17, 0.997798
-0.28, -0, -0, -0, -0, 0.01, 0.914034
-0.28, -0, -0, -0, -0, 0.02, 0.855836
-0.28, -0, -0, -0, -0, 0.03, 0.809466
-0.28, -0, -0, -0, -0, 0.04, 0.776275
-0.28, -0, -0, -0, -0, 0.05, 0.775248
-0.28, -0, -0, -0, -0, 0.06, 0.800555
-0.28, -0, -0, -0, -0, 0.07, 0.820562
-0.28, -0, -0, -0, -0, 0.08, 0.837821
-0.28, -0, -0, -0, -0, 0.09, 0.828118
-0.28, -0, -0, -0, -0, 0.1, 0.809777
-0.28, -0, -0, -0, -0, 0.11, 0.813295
-0.28, -0, -0, -0, -0, 0.12, 0.834751
-0.28, -0, -0, -0, -0, 0.13, 0.857143
-0.28, -0, -0, -0, -0, 0.14, 0.884466
-0.28, -0, -0, -0, -0, 0.15, 0.909819
-0.28, -0, -0, -0, -0, 0.16, 0.935831
-0.28, -0, -0, -0, -0, 0.17, 0.958889
-0.28, -0, -0, -0, -0, 0.18, 0.989348
-0.28, -0, -0, -0, -0, 0.19, 1.01979
-0.28, -0, -0, -0, -0, 0.2, 1.03905
-0.24, -0, -0, -0, -0, -0.2, 1.07064
-0.24, -0, -0, -0, -0, -0.19, 1.06901
-0.24, -0, -0, -0, -0, -0.18, 1.0611
-0.24, -0, -0, -0, -0, -0.17, 1.05234
-0.24, -0, -0, -0, -0, -0.16, 1.03905
-0.24, -0, -0, -0, -0, -0.15, 1.01493
-0.24, -0, -0, -0, -0, -0.14, 1.00159
-0.24, -0, -0, -0, -0, -0.13, 0.974318
-0.24, -0, -0, -0, -0, -0.12, 0.95569
-0.24, -0, -0, -0, -0, -0.11, 0.934678
-0.24, -0, -0, -0, -0, -0.1, 0.903859
-0.24, -0, -0, -0, -0, -0.09, 0.882048
-0.24, -0, -0, -0, -0, -0.08, 0.866698
-0.24, -0, -0, -0, -0, -0.07, 0.85651
-0.24, -0, -0, -0, -0, -0.06, 0.853364
-0.24, -0, -0, -0, -0, -0.05, 0.845611
-0.24, -0, -0, -0, -0, -0.04, 0.842512
-0.24, -0, -0, -0, -0, -0.03, 0.873902
-0.24, -0, -0, -0, -0, -0.02, 0.937079
-0.24, -0, -0, -0, -0, -0.01, 0.932363
-0.24, -0, -0, -0, -0, 3.1225e-17, 0.962157
-0.24, -0, -0, -0, -0, 0.01, 0.902257
-0.24, -0, -0, -0, -0, 0.02, 0.842765
-0.24, -0, -0, -0, -0, 0.03, 0.770378
-0.24, -0, -0, -0, -0, 0.04, 0.739622
-0.24, -0, -0, -0, -0, 0.05, 0.770079
-0.24, -0, -0, -0, -0, 0.06, 0.802108
-0.24, -0, -0, -0, -0, 0.07, 0.819674
-0.24, -0, -0, -0, -0, 0.08, 0.812562
-0.24, -0, -0, -0, -0, 0.09, 0.7923
-0.24, -0, -0, -0, -0, 0.1, 0.789097
-0.24, -0, -0, -0, -0, 0.11, 0.809331
-0.24, -0, -0, -0, -0, 0.12, 0.833814
-0.24, -0, -0, -0, -0, 0.13, 0.867477
-0.24, -0, -0, -0, -0, 0.14, 0.891604
-0.24, -0, -0, -0, -0, 0.15, 0.924009
-0.24, -0, -0, -0, -0, 0.16, 0.951597
-0.24, -0, -0, -0, -0, 0.17, 0.968797
-0.24, -0, -0, -0, -0, 0.18, 1.00247
-0.24, -0, -0, -0, -0, 0.19, 1.02552
-0.24, -0, -0, -0, -0, 0.2, 1.04137
-0.2, -0, -0, -0, -0, -0.2, 1.05454
-0.2, -0, -0, -0, -0, -0.19, 1.03653
-0.2, -0, -0, -0, -0, -0.18, 1.02342
-0.2, -0, -0, -0, -0, -0.17, 1.02869
-0.2, -0, -0, -0, -0, -0.16, 1.03034
-0.2, -0, -0, -0, -0, -0.15, 1.01018
-0.2, -0, -0, -0, -0, -0.14, 0.983506
-0.2, -0, -0, -0, -0, -0.13, 0.961397
-0.2, -0, -0, -0, -0, -0.12, 0.937135
-0.2, -0, -0, -0, -0, -0.11, 0.91091
-0.2, -0, -0, -0, -0, -0.1, 0.883229
-0.2, -0, -0, -0, -0, -0.09, 0.85652
-0.2, -0, -0, -0, -0, -0.08, 0.835042
-0.2, -0, -0, -0, -0, -0.07, 0.824153
-0.2, -0, -0, -0, -0, -0.06, 0.830562
-0.2, -0, -0, -0, -0, -0.05, 0.841042
-0.2, -0, -0, -0, -0, -0.04, 0.866689
-0.2, -0, -0, -0, -0, -0.03, 0.876279
-0.2, -0, -0, -0, -0, -0.02, 0.858116
-0.2, -0, -0, -0, -0, -0.01, 0.897904
-0.2, -0, -0, -0, -0, 3.1225e-17, 0.87405
-0.2, -0, -0, -0, -0, 0.01, 0.831003
-0.2, -0, -0, -0, -0, 0.02, 0.772901
-0.2, -0, -0, -0, -0, 0.03, 0.743433
-0.2, -0, -0, -0, -0, 0.04, 0.738001
-0.2, -0, -0, -0, -0, 0.05, 0.765054
-0.2, -0, -0, -0, -0, 0.06, 0.783394
-0.2, -0, -0, -0, -0, 0.07, 0.791038
-0.2, -0, -0, -0, -0, 0.08, 0.77297
-0.2, -0, -0, -0, -0, 0.09, 0.77464
-0.2, -0, -0, -0, -0, 0.1, 0.796911
-0.2, -0, -0, -0, -0, 0.11, 0.824153
-0.2, -0, -0, -0, -0, 0.12, 0.854516
-0.2, -0, -0, -0, -0, 0.13, 0.888942
-0.2, -0, -0, -0, -0, 0.14, 0.921081
-0.2, -0, -0, -0, -0, 0.15, 0.949458
-0.2, -0, -0, -0, -0, 0.16, 0.972901
-0.2, -0, -0, -0, -0, 0.17, 0.996862
-0.2, -0, -0, -0, -0, 0.18, 1.02735
-0.2, -0, -0, -0, -0, 0.19, 1.03659
-0.2, -0, -0, -0, -0, 0.2, 1.04113
-0.16, -0, -0, -0, -0, -0.2, 1.00841
-0.16, -0, -0, -0, -0, -0.19, 1.01427
-0.16, -0, -0, -0, -0, -0.18, 0.992968
-0.16, -0, -0, -0, -0, -0.17, 0.978135
-0.16, -0, -0, -0, -0, -0.16, 0.986015
-0.16, -0, -0, -0, -0, -0.15, 0.981274
-0.16, -0, -0, -0, -0, -0.14, 0.955135
-0.16, -0, -0, -0, -0, -0.13, 0.939614
-0.16, -0, -0, -0, -0, -0.12, 0.925899
-0.16, -0, -0, -0, -0, -0.11, 0.901033
-0.16, -0, -0, -0, -0, -0.1, 0.878952
-0.16, -0, -0, -0, -0, -0.09, 0.859848
-0.16, -0, -0, -0, -0, -0.08, 0.853243
-0.16, -0, -0, -0, -0, -0.07, 0.848782
-0.16, -0, -0, -0, -0, -0.06, 0.833913
-0.16, -0, -0, -0, -0, -0.05, 0.841975
-0.16, -0, -0, -0, -0, -0.04, 0.823495
-0.16, -0, -0, -0, -0, -0.03, 0.800322
-0.16, -0, -0, -0, -0, -0.02, 0.784295
-0.16, -0, -0, -0, -0, -0.01, 0.790331
-0.16, -0, -0, -0, -0, 3.1225e-17, 0.770584
-0.16, -0, -0, -0, -0, 0.01, 0.736857
-0.16, -0, -0, -0, -0, 0.02, 0.692286
-0.16, -0, -0, -0, -0, 0.03, 0.687421
-0.16, -0, -0, -0, -0, 0.04, 0.734015
-0.16, -0, -0, -0, -0, 0.05, 0.754644
-0.16, -0, -0, -0, -0, 0.06, 0.761054
-0.16, -0, -0, -0, -0, 0.07, 0.75694
-0.16, -0, -0, -0, -0, 0.08, 0.754687
-0.16, -0, -0, -0, -0, 0.09, 0.773607
-0.16, -0, -0, -0, -0, 0.1, 0.80654
-0.16, -0, -0, -0, -0, 0.11, 0.840644
-0.16, -0, -0, -0, -0, 0.12, 0.88468
-0.16, -0, -0, -0, -0, 0.13, 0.916349
-0.16, -0, -0, -0, -0, 0.14, 0.947928
-0.16, -0, -0, -0, -0, 0.15, 0.973513
-0.16, -0, -0, -0, -0, 0.16, 0.996996
-0.16, -0, -0, -0, -0, 0.17, 1.02038
-0.16, -0, -0, -0, -0, 0.18, 1.02897
-0.16, -0, -0, -0, -0, 0.19, 1.02931
-0.16, -0, -0, -0, -0, 0.2, 1.03733
-0.12, -0, -0, -0, -0, -0.2, 0.973272
-0.12, -0, -0, -0, -0, -0.19, 0.96908
-0.12, -0, -0, -0, -0, -0.18, 0.959855
-0.12, -0, -0, -0, -0, -0.17, 0.952739
-0.12, -0, -0, -0, -0, -0.16, 0.958649
-0.12, -0, -0, -0, -0, -0.15, 0.961734
-0.12, -0, -0, -0, -0, -0.14, 0.940052
-0.12, -0, -0, -0, -0, -0.13, 0.924074
-0.12, -0, -0, -0, -0, -0.12, 0.914819
-0.12, -0, -0, -0, -0, -0.11, 0.907712
-0.12, -0, -0, -0, -0, -0.1, 0.891921
-0.12, -0, -0, -0, -0, -0.09, 0.892514
-0.12, -0, -0, -0, -0, -0.08, 0.883525
-0.12, -0, -0, -0, -0, -0.07, 0.869148
-0.12, -0, -0, -0, -0, -0.06, 0.838976
-0.12, -0, -0, -0, -0, -0.05, 0.784753
-0.12, -0, -0, -0, -0, -0.04, 0.741976
-0.12, -0, -0, -0, -0, -0.03, 0.705893
-0.12, -0, -0, -0, -0, -0.02, 0.709985
-0.12, -0, -0, -0, -0, -0.01, 0.674168
-0.12, -0, -0, -0, -0, 3.1225e-17, 0.645377
-0.12, -0, -0, -0, -0, 0.01, 0.62023
-0.12, -0, -0, -0, -0, 0.02, 0.611763
-0.12, -0, -0, -0, -0, 0.03, 0.653326
-0.12, -0, -0, -0, -0, 0.04, 0.690111
-0.12, -0, -0, -0, -0, 0.05, 0.724822
-0.12, -0, -0, -0, -0, 0.06, 0.760913
-0.12, -0, -0, -0, -0, 0.07, 0.750296
-0.12, -0, -0, -0, -0, 0.08, 0.767134
-0.12, -0, -0, -0, -0, 0.09, 0.796558
-0.12, -0, -0, -0, -0, 0.1, 0.831064
-0.12, -0, -0, -0, -0, 0.11, 0.86845
-0.12, -0, -0, -0, -0, 0.12, 0.903038
-0.12, -0, -0, -0, -0, 0.13, 0.929856
-0.12, -0, -0, -0, -0, 0.14, 0.974537
-0.12, -0, -0, -0, -0, 0.15, 0.995251
-0.12, -0, -0, -0, -0, 0.16, 1.01141
-0.12, -0, -0, -0, -0, 0.17, 1.01994
-0.12, -0, -0, -0, -0, 0.18, 1.03091
-0.12, -0, -0, -0, -0, 0.19, 1.03127
-0.12, -0, -0, -0, -0, 0.2, 1.03042
-0.08, -0, -0, -0, -0, -0.2, 0.944004
-0.08, -0, -0, -0, -0, -0.19, 0.945087
-0.08, -0, -0, -0, -0, -0.18, 0.945102
-0.08, -0, -0, -0, -0, -0.17, 0.944924
-0.08, -0, -0, -0, -0, -0.16, 0.938053
-0.08, -0, -0, -0, -0, -0.15, 0.939681
-0.08, -0, -0, -0, -0, -0.14, 0.937961
-0.08, -0, -0, -0, -0, -0.13, 0.931885
-0.08, -0, -0, -0, -0, -0.12, 0.921915
-0.08, -0, -0, -0, -0, -0.11, 0.920223
-0.08, -0, -0, -0, -0, -0.1, 0.907974
-0.08, -0, -0, -0, -0, -0.09, 0.906719
-0.08, -0, -0, -0, -0, -0.08, 0.898541
-0.08, -0, -0, -0, -0, -0.07, 0.86567
-0.08, -0, -0, -0, -0, -0.06, 0.810734
-0.08, -0, -0, -0, -0, -0.05, 0.747018
-0.08, -0, -0, -0, -0, -0.04, 0.690384
-0.08, -0, -0, -0, -0, -0.03, 0.652352
-0.08, -0, -0, -0, -0, -0.02, 0.600639
-0.08, -0, -0, -0, -0, -0.01, 0.533609
-0.08, -0, -0, -0, -0, 3.1225e-17, 0.493359
-0.08, -0, -0, -0, -0, 0.01, 0.495714
-0.08, -0, -0, -0, -0, 0.02, 0.544963
-0.08, -0, -0, -0, -0, 0.03, 0.589705
-0.08, -0, -0, -0, -0, 0.04, 0.639042
-0.08, -0, -0, -0, -0, 0.05, 0.707073
-0.08, -0, -0, -0, -0, 0.06, 0.758783
-0.08, -0, -0, -0, -0, 0.07, 0.783738
-0.08, -0, -0, -0, -0, 0.08, 0.807981
-0.08, -0, -0, -0, -0, 0.09, 0.831189
-0.08, -0, -0, -0, -0, 0.1, 0.869305
-0.08, -0, -0, -0, -0, 0.11, 0.895929
-0.08, -0, -0, -0, -0, 0.12, 0.927782
-0.08, -0, -0, -0, -0, 0.13, 0.955975
-0.08, -0, -0, -0, -0, 0.14, 0.972715
-0.08, -0, -0, -0, -0, 0.15, 0.980085
-0.08, -0, -0, -0, -0, 0.16, 0.993382
-0.08, -0, -0, -0, -0, 0.17, 1.01224
-0.08, -0, -0, -0, -0, 0.18, 1.01728
-0.08, -0, -0, -0, -0, 0.19, 1.02368
-0.08, -0, -0, -0, -0, 0.2, 1.02585
-0.04, -0, -0, -0, -0, -0.2, 0.935744
-0.04, -0, -0, -0, -0, -0.19, 0.927937
-0.04, -0, -0, -0, -0, -0.18, 0.939552
-0.04, -0, -0, -0, -0, -0.17, 0.948768
-0.04, -0, -0, -0, -0, -0.16, 0.954268
-0.04, -0, -0, -0, -0, -0.15, 0.947011
-0.04, -0, -0, -0, -0, -0.14, 0.947019
-0.04, -0, -0, -0, -0, -0.13, 0.921918
-0.04, -0, -0, -0, -0, -0.12, 0.915116
-0.04, -0, -0, -0, -0, -0.11, 0.92233
-0.04, -0, -0, -0, -0, -0.1, 0.911576
-0.04, -0, -0, -0, -0, -0.09, 0.914414
-0.04, -0, -0, -0, -0, -0.08, 0.877376
-0.04, -0, -0, -0, -0, -0.07, 0.827276
-0.04, -0, -0, -0, -0, -0.06, 0.764081
-0.04, -0, -0, -0, -0, -0.05, 0.705885
-0.04, -0, -0, -0, -0, -0.04, 0.66423
-0.04, -0, -0, -0, -0, -0.03, 0.612793
-0.04, -0, -0, -0, -0, -0.02, 0.499679
-0.04, -0, -0, -0, -0, -0.01, 0.393893
-0.04, -0, -0, -0, -0, 3.1225e-17, 0.340055
-0.04, -0, -0, -0, -0, 0.01, 0.375985
-0.04, -0, -0, -0, -0, 0.02, 0.469027
-0.04, -0, -0, -0, -0, 0.03, 0.565225
-0.04, -0, -0, -0, -0, 0.04, 0.657226
-0.04, -0, -0, -0, -0, 0.05, 0.729652
-0.04, -0, -0, -0, -0, 0.06, 0.756947
-0.04, -0, -0, -0, -0, 0.07, 0.808523
-0.04, -0, -0, -0, -0, 0.08, 0.84713
-0.04, -0, -0, -0, -0, 0.09, 0.887923
-0.04, -0, -0, -0, -0, 0.1, 0.906873
-0.04, -0, -0, -0, -0, 0.11, 0.934967
-0.04, -0, -0, -0, -0, 0.12, 0.960345
-0.04, -0, -0, -0, -0, 0.13, 0.971793
-0.04, -0, -0, -0, -0, 0.14, 0.976771
-0.04, -0, -0, -0, -0, 0.15, 0.975907
-0.04, -0, -0, -0, -0, 0.16, 0.989417
-0.04, -0, -0, -0, -0, 0.17, 0.99768
-0.04, -0, -0, -0, -0, 0.18, 1.00657
-0.04, -0, -0, -0, -0, 0.19, 1.00507
-0.04, -0, -0, -0, -0, 0.2, 1.01316
-4.16334e-17, -0, -0, -0, -0, -0.2, 0.936447
-4.16334e-17, -0, -0, -0, -0, -0.19, 0.938153
-4.16334e-17, -0, -0, -0, -0, -0.18, 0.945688
-4.16334e-17, -0, -0, -0, -0, -0.17, 0.951148
-4.16334e-17, -0, -0, -0, -0, -0.16, 0.94972
-4.16334e-17, -0, -0, -0, -0, -0.15, 0.957035
-4.16334e-17, -0, -0, -0, -0, -0.14, 0.946292
-4.16334e-17, -0, -0, -0, -0, -0.13, 0.930214
-4.16334e-17, -0, -0, -0, -0, -0.12, 0.912538
-4.16334e-17, -0, -0, -0, -0, -0.11, 0.910682
-4.16334e-17, -0, -0, -0, -0, -0.1, 0.907967
-4.16334e-17, -0, -0, -0, -0, -0.09, 0.880366
-4.16334e-17, -0, -0, -0, -0, -0.08, 0.840011
-4.16334e-17, -0, -0, -0, -0, -0.07, 0.797442
-4.16334e-17, -0, -0, -0, -0, -0.06, 0.744636
-4.16334e-17, -0, -0, -0, -0, -0.05, 0.678839
-4.16334e-17, -0, -0, -0, -0, -0.04, 0.646847
-4.16334e-17, -0, -0, -0, -0, -0.03, 0.569175
-4.16334e-17, -0, -0, -0, -0, -0.02, 0.455704
-4.16334e-17, -0, -0, -0, -0, -0.01, 0.315786
-4.16334e-17, -0, -0, -0, -0, 3.1225e-17, 0.192112
-4.16334e-17, -0, -0, -0, -0, 0.01, 0.347338
-4.16334e-17, -0, -0, -0, -0, 0.02, 0.500151
-4.16334e-17, -0, -0, -0, -0, 0.03, 0.613576
-4.16334e-17, -0, -0, -0, -0, 0.04, 0.68921
-4.16334e-17, -0, -0, -0, -0, 0.05, 0.734388
-4.16334e-17, -0, -0, -0, -0, 0.06, 0.784049
-4.16334e-17, -0, -0, -0, -0, 0.07, 0.829527
-4.16334e-17, -0, -0, -0, -0, 0.08, 0.879297
-4.16334e-17, -0, -0, -0, -0, 0.09, 0.924631
-4.16334e-17, -0, -0, -0, -0, 0.1, 0.961588
-4.16334e-17, -0, -0, -0, -0, 0.11, 0.973392
-4.16334e-17, -0, -0, -0, -0, 0.12, 0.9709
-4.16334e-17, -0, -0, -0, -0, 0.13, 0.976328
-4.16334e-17, -0, -0, -0, -0, 0.14, 0.963551
-4.16334e-17, -0, -0, -0, -0, 0.15, 0.978139
-4.16334e-17, -0, -0, -0, -0, 0.16, 0.991339
-4.16334e-17, -0, -0, -0, -0, 0.17, 0.983041
-4.16334e-17, -0, -0, -0, -0, 0.18, 0.994894
-4.16334e-17, -0, -0, -0, -0, 0.19, 0.991874
-4.16334e-17, -0, -0, -0, -0, 0.2, 1.00801
0.04, -0, -0, -0, -0, -0.2, 0.965587
0.04, -0, -0, -0, -0, -0.19, 0.957956
0.04, -0, -0, -0, -0, -0.18, 0.957801
0.04, -0, -0, -0, -0, -0.17, 0.963597
0.04, -0, -0, -0, -0, -0.16, 0.964827
0.04, -0, -0, -0, -0, -0.15, 0.961201
0.04, -0, -0, -0, -0, -0.14, 0.945087
0.04, -0, -0, -0, -0, -0.13, 0.928511
0.04, -0, -0, -0, -0, -0.12, 0.901626
0.04, -0, -0, -0, -0, -0.11, 0.882875
0.04, -0, -0, -0, -0, -0.1, 0.854642
0.04, -0, -0, -0, -0, -0.09, 0.832564
0.04, -0, -0, -0, -0, -0.08, 0.80417
0.04, -0, -0, -0, -0, -0.07, 0.767824
0.04, -0, -0, -0, -0, -0.06, 0.718788
0.04, -0, -0, -0, -0, -0.05, 0.682634
0.04, -0, -0, -0, -0, -0.04, 0.62389
0.04, -0, -0, -0, -0, -0.03, 0.527721
0.04, -0, -0, -0, -0, -0.02, 0.437359
0.04, -0, -0, -0, -0, -0.01, 0.386328
0.04, -0, -0, -0, -0, 3.1225e-17, 0.369988
0.04, -0, -0, -0, -0, 0.01, 0.449802
0.04, -0, -0, -0, -0, 0.02, 0.55364
0.04, -0, -0, -0, -0, 0.03, 0.653305
0.04, -0, -0, -0, -0, 0.04, 0.70643
0.04, -0, -0, -0, -0, 0.05, 0.744034
0.04, -0, -0, -0, -0, 0.06, 0.799596
0.04, -0, -0, -0, -0, 0.07, 0.851445
0.04, -0, -0, -0, -0, 0.08, 0.899148
0.04, -0, -0, -0, -0, 0.09, 0.945324
0.04, -0, -0, -0, -0, 0.1, 0.969905
0.04, -0, -0, -0, -0, 0.11, 0.97753
0.04, -0, -0, -0, -0, 0.12, 0.973977
0.04, -0, -0, -0, -0, 0.13, 0.967257
0.04, -0, -0, -0, -0, 0.14, 0.975022
0.04, -0, -0, -0, -0, 0.15, 0.979985
0.04, -0, -0, -0, -0, 0.16, 0.980072
0.04, -0, -0, -0, -0, 0.17, 0.990303
0.04, -0, -0, -0, -0, 0.18, 0.981824
0.04, -0, -0, -0, -0, 0.19, 0.988301
0.04, -0, -0, -0, -0, 0.2, 1.00423
0.08, -0, -0, -0, -0, -0.2, 0.971277
0.08, -0, -0, -0, -0, -0.19, 0.980218
